Build Timestamp (UTC)	Build	Job	Job URL	Build Trigger	Allow Job Failure	PR#	Branch	Commit	Commit Range	Commit Message	Sketch Filename	Board ID	IDE Version	Program Storage (bytes)	Dynamic Memory (bytes)	# Warnings	Allow Failure	Exit Status	# Board Issues	Board Issue	# Library Issues	Library Issue
2019-10-05 03:35:41	208	208.148	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797384	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/SoftwareSerial/examples/SoftwareSerialExample/SoftwareSerialExample.ino	ATTinyCore:avr:attiny1634:LTO=disable,clock=92external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled	1.6.7	3814	265	9	false	0	0		0	
2019-10-05 03:35:46	208	208.148	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797384	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/SoftwareSerial/examples/TwoPortReceive/TwoPortReceive.ino	ATTinyCore:avr:attiny1634:LTO=disable,clock=92external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled	1.6.7	3914	306	9	false	0	0		0	
2019-10-05 03:35:51	208	208.148	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797384	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/strandtest/strandtest.ino	ATTinyCore:avr:attiny1634:LTO=disable,clock=92external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled	1.6.7	4082	39	0	false	0	0		0	
2019-10-05 03:35:55	208	208.148	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797384	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/buttoncycler/buttoncycler.ino	ATTinyCore:avr:attiny1634:LTO=disable,clock=92external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled	1.6.7	3116	41	0	false	0	0		0	
2019-10-05 03:36:00	208	208.148	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797384	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/RGBWstrandtest/RGBWstrandtest.ino	ATTinyCore:avr:attiny1634:LTO=disable,clock=92external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled	1.6.7	7286	410	6	false	0	0		0	
2019-10-05 03:36:04	208	208.148	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797384	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/simple/simple.ino	ATTinyCore:avr:attiny1634:LTO=disable,clock=92external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled	1.6.7	3116	41	0	false	0	0		0	
2019-10-05 03:36:09	208	208.148	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797384	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/Servo/examples/Knob/Knob.ino	ATTinyCore:avr:attiny1634:LTO=disable,clock=92external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled	1.6.7	2876	59	1	false	0	0		0	
2019-10-05 03:36:13	208	208.148	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797384	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/Servo/examples/Sweep/Sweep.ino	ATTinyCore:avr:attiny1634:LTO=disable,clock=92external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled	1.6.7	2820	56	1	false	0	0		0	
2019-10-05 03:36:17	208	208.148	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797384	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/EEPROM/examples/eeprom_get/eeprom_get.ino	ATTinyCore:avr:attiny1634:LTO=disable,clock=92external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled	1.6.7	4112	192	0	false	0	0		0	
2019-10-05 03:36:22	208	208.148	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/593797384	push	false	false	master	7ba58c97adac01409100489b0bb825e5d0938726	512fd8e75309...7ba58c97adac	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/EEPROM/examples/eeprom_crc/eeprom_crc.ino	ATTinyCore:avr:attiny1634:LTO=disable,clock=92external,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled	1.6.7	2516	234	1	false	0	0		0	
